ost,river,ostan,station,sal,abi,ertefa,arz,tool,code,mhr,abn,azr,dey,bah,esf,far,ord,khr,tir,mor,shr,rooz
25,œ—Â —Êœ,«—œ»Ì·  -25,»—«‰,1373,74,244,39-17-41,47-31-08,19-071,6.33,44.34,55.7,42.2,34.2,131.2,76.61,59.52,5.8,1.95,1.58,1.31,27
25,œ—Â —Êœ,«—œ»Ì·  -25,»—«‰,1373,74,244,39-17-41,47-31-08,19-071,6.11,50.02,51.44,46.29,33.2,131.2,68.46,55.26,5.2,1.94,1.57,1.31,28
25,œ—Â —Êœ,«—œ»Ì·  -25,»—«‰,1373,74,244,39-17-41,47-31-08,19-071,6.4,51.44,54.28,47.32,32.5,131.2,68.46,48.6,4.8,1.93,1.56,1.31,29
25,œ—Â —Êœ,«—œ»Ì·  -25,»—«‰,1373,74,244,39-17-41,47-31-08,19-071,6,52.86,54.28,51.44,31.8,,62.36,43.8,4.2,1.92,1.55,1.31,30
25,œ—Â —Êœ,«—œ»Ì·  -25,»—«‰,1373,74,244,39-17-41,47-31-08,19-071,,,,,,,56.68,36.96,3.8,1.9,1.54,1.31,31
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,8,5.1,35.9,34.7,35.9,20.9,67.6,48.4,22,9.9,5.24,3.07,1
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,8,4.52,37.1,38.3,32.4,23.6,71,47,19.6,9.3,5.17,3,2
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,12,4.52,39.4,39.4,34.7,24.5,81.5,48.4,22.8,8.8,5.1,2.93,3
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,12,4.52,37.1,39.4,32.4,25.4,81.5,49.8,31.4,8.2,5.03,2.86,4
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,10.7,5.1,25.6,40.6,31.3,26.3,83.6,49.8,18.8,7.63,4.96,2.79,5
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,11.4,5.1,32.4,43,30.1,26.3,77.3,44.2,25.8,7.07,4.89,2.72,6
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,8,7.42,34.7,44.2,30.1,25.4,73.1,47,31.3,6.99,4.82,2.65,7
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,7.42,8,33.5,47,30.1,27.2,79.4,44.2,44,6.93,4.76,2.58,8
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.84,8,25.6,51.3,29,33.6,83.6,35.9,29.5,6.86,4.68,2.51,9
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.84,12.7,29.5,54.1,31.3,30.1,89.9,45.6,22.4,6.79,4.6,2.44,10
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.84,12.7,32.4,54.1,33.6,37,107,89.5,21.8,6.72,4.54,2.37,11
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,7.42,15.6,34.7,54.1,38.2,34.7,135,68.6,21.3,6.65,4.47,2.3,12
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,8,18.8,31.4,44.5,47.2,38.2,232,56.9,20.6,6.57,4.4,2.23,13
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,30.4,19.6,33.5,51.3,41.8,41.8,171,47,20.1,6.51,4.32,2.16,14
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,33.5,22.8,33.5,67.6,34.7,47.2,125,52.7,19.6,6.43,4.26,2.09,15
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,43,22.8,30.4,87.8,32.4,55.7,112,52.7,18.9,6.36,4.19,2.02,16
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,32.4,20.4,34.7,65.9,30.1,77.3,89.5,45.6,18.4,6.29,4.12,1.95,17
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,15.6,18.8,35.9,52.6,34.7,77.3,91.5,39.4,17.8,6.22,4.05,1.88,18
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,12.7,17.2,34.7,45.9,32.4,60.8,102,34.7,17.3,6.15,3.98,1.81,19
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,11.4,23.7,37.1,41.8,31.3,55.7,105,33.5,16.7,6.08,3.91,1.74,20
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,9.36,27.6,37.1,39.3,31.3,55.7,102,29.5,16.1,6.01,3.84,1.67,21
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,8,27.6,35.9,35.9,27.3,49.9,91.5,25.6,15.6,5.93,3.77,1.6,22
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.84,27.6,34.7,33.6,29,65.9,83.4,24.7,15,5.87,3.7,1.53,23
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.26,25.6,39.4,34.7,30.1,52.6,77.4,31.4,14.4,5.8,3.63,1.46,24
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.26,28.5,38.3,32.4,35.9,55.7,70.3,23.7,13.9,5.73,3.56,1.39,25
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,6.26,27.6,38.3,35.9,20,55.7,65.2,35.9,13.3,5.66,3.49,1.3,26
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,5.68,30.4,37.1,38.8,24.5,54,65.2,43,12.7,5.59,3.42,1.25,27
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,5.68,33.5,35.9,41.8,25.4,55.7,63.5,32.4,12.1,5.53,3.35,1.18,28
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,5.68,34.7,35.9,40.5,26.3,62.5,63.5,33.5,11.6,5.45,3.28,1.25,29
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,5.1,37.1,33.5,37,21.8,,54.1,27.6,11,5.38,3.2,1.3,30
25,œ—Â —Êœ,«—œ»Ì·  -25,„‘Ì—«‰,1373,74,705,38-41-10,47-32-01,19-069,,,,,,,52.7,24.7,10.4,5.32,3.14,1.39,31
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.02,0.03,1.15,0.8,0.95,3.1,11.62,5.7,2.35,0.02,0.02,,1
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.02,0.04,1.15,1,0.94,1.75,18.85,5.1,1.75,0.01,0.02,,2
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.02,0.04,1.18,1.35,0.93,0.1,18.44,5.1,1.75,0.02,0.03,,3
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.07,1.21,2.35,0.92,0.65,15.47,6.4,1.95,0.02,0.02,,4
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.04,1.24,2.35,0.91,2.35,12.26,9.25,2.15,0.03,0.02,,5
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.07,1.27,2.6,0.9,2.35,12.79,7.95,2.85,0.04,0.02,,6
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.01,1.3,3.9,0.89,4.45,12.79,7.55,2.6,0.04,0.02,,7
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.01,1.33,3.9,0.89,5.7,14.4,7.55,2.6,0.07,0.02,,8
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.01,1.37,0.1,0.88,2.35,14.4,6.8,2.15,0.03,,,9
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.01,1.4,1.15,0.87,2.35,17.22,6.4,2.35,0.02,,,10
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.04,1.43,1.14,0.86,3.1,20.88,6.8,1.95,0.02,,,11
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.07,1.49,1.13,0.85,2.85,21.77,6.1,2.15,0.02,,,12
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.1,1.49,1.12,0.84,3.9,23.17,5.1,2.15,0.02,,0.03,13
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.1,1.52,1.11,0.83,3.35,13.78,4.75,1.95,0.02,,0.04,14
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.07,1.55,1.1,0.82,3.9,11.19,4.75,2.15,0.02,,0.04,15
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.04,2.6,1.09,0.81,16.78,11.72,5.1,1.75,0.02,,0.07,16
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,0.3,3.9,1.08,0.8,8.8,9.25,6.4,1.55,0.02,,0.07,17
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.02,0.5,5.1,1.07,1.35,7.95,8.8,4.15,1.55,0.02,,0.1,18
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.8,6.1,1.06,2.15,6.4,9.25,4.45,0.8,0.02,,1.55,19
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,1,2.35,1.06,2.15,6.1,10.15,4.45,0.8,0.02,,9.51,20
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,0.8,3.35,1.05,3.6,6.1,11.72,4.45,0.07,0.02,,0.3,21
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,1,3.35,1.04,1.95,5.1,11.19,4.45,0.02,0.02,,0.65,22
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.04,1,3.6,1.03,1.35,5.1,7.55,2.6,0.03,0.02,,0.65,23
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1,3.35,1.02,1.95,4.45,9.7,0.5,0.02,0.02,,1,24
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.02,1,2.15,1.01,2.15,4.15,7.55,0.65,0.02,0.02,,1,25
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1,2.35,1,2.85,3.9,7.55,0.5,0.02,0.02,,1.15,26
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1.15,2.35,0.99,3.1,4.75,6.8,0.7,0.02,0.02,,1.35,27
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1.15,1.75,0.98,4.45,7.95,7.15,6.44,0.02,0.02,,1.55,28
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1.15,2.15,0.97,5.4,8.8,6.1,4.15,0.02,0.02,,1.55,29
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,0.03,1.15,2.15,0.96,3.1,,5.7,5.4,0.02,0.02,,1.75,30
25,ﬁÊ—Ì ç«Ì,«—œ»Ì·  -25,ﬂÊ“Â  Å—«ﬁÌ,1373,74,1394,7/28/1938,48-22-01,19-059,,,,,,,5.7,2.6,0.02,0.02,,1.75,31
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.35,5.55,5.55,2.74,8.09,11.1,,,,,1
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.35,6.15,4.95,4,12.33,12.25,,,,,2
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.55,6.55,5.75,4.76,10.33,12.25,,,,,3
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.75,6.55,5.35,5.15,10.22,12.02,,,,,4
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.75,6.75,4.76,4.76,9.16,11.56,,,,,5
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,7.15,6.95,4,4.95,9.16,10,,,,,6
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,6.15,7.35,4.19,5.55,9.79,8.95,,,,,7
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,5.95,7.75,4.57,6.15,11.27,7.95,,,,,8
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,,7.15,7.35,5.15,7.15,13.07,7.15,,,,,9
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,2.92,6.55,6.95,5.15,6.55,14.75,6.55,,,,,10
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,3.82,6.55,6.55,5.15,5.95,20.25,7.15,,,,,11
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.19,6.75,6.55,5.75,5.55,28.15,5.55,,,,,12
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.95,6.75,10.03,5.35,6.15,51.7,4.76,,,,,13
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,5.15,5.75,11.29,4.57,6.15,28.86,4.19,,,,,14
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.76,5.75,11.24,4,5.95,17.97,5.95,,,,,15
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.38,4,9.48,4,7.61,13.5,5.95,,,,,16
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.57,6.35,7.95,4.76,10.87,14.5,5.55,,,,,17
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.38,5.75,7.15,4.76,8.27,15.28,4,,,,,18
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,4.38,5.75,6.35,4.38,7.75,20.05,2.56,,,,,19
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,3.82,5.75,6.35,4.57,7.15,18.6,1.4,,,,,20
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,3.46,5.75,6.35,4,7.35,19.74,1.21,,,,,21
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,5.44,5.75,6.15,4.19,7.95,18.09,1.03,,,,,22
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,6.22,5.95,6.55,4.19,7.95,15.41,1.52,,,,,23
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,5.82,6.55,5.95,4,9.16,14.4,2,,,,,24
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,6.45,5.95,6.15,3.46,8.95,13.17,2.49,,,,,25
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,6.35,5.55,6.75,5.15,7.15,13.17,2.97,,,,,26
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1373,74,1332,38-18-26,48-21-43,19-055,,5.15,5.15,6.95,4.57,7.15,13.9,3.46,,,,,27
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1374,75,1332,38-18-26,48-21-43,19-055,,5.15,5.35,8.15,4.38,8.15,14.15,3.1,,,,,28
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1374,75,1332,38-18-26,48-21-43,19-055,,6.35,4.95,7.95,4,7.35,13.65,,,,,,29
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1374,75,1332,38-18-26,48-21-43,19-055,,5.95,4.76,7.95,3.28,,12.25,,,,,,30
25,»«·Œ·Ê ç«Ì,«—œ»Ì·  -25,êÌ·«‰œÂ,1374,75,1332,38-18-26,48-21-43,19-055,,,,,,,12.25,,,,,,31
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.18,0.39,0.37,0.34,0.25,0.36,0.7,0.38,0.21,0.16,0.14,0.1,1
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.2,0.39,0.37,0.33,0.25,0.38,0.68,0.38,0.21,0.16,0.14,0.1,2
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.21,0.39,0.37,0.32,0.25,0.4,0.66,0.37,0.21,0.16,0.14,0.09,3
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.23,0.38,0.37,0.31,0.25,0.42,0.65,0.37,0.21,0.16,0.14,0.09,4
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.24,0.38,0.37,0.3,0.25,0.43,0.64,0.36,0.2,0.16,0.13,0.09,5
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.25,0.38,0.37,0.29,0.26,0.44,0.63,0.35,0.2,0.16,0.13,0.09,6
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.27,0.38,0.37,0.28,0.26,0.46,0.62,0.34,0.2,0.16,0.13,0.09,7
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.29,0.38,0.37,0.27,0.26,0.48,0.6,0.33,0.2,0.15,0.13,0.09,8
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.3,0.38,0.37,0.26,0.26,0.49,0.59,0.32,0.19,0.15,0.13,0.09,9
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.32,0.38,0.36,0.25,0.27,0.51,0.58,0.31,0.19,0.15,0.13,0.08,10
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.34,0.38,0.36,0.24,0.27,0.53,0.56,0.3,0.19,0.15,0.13,0.08,11
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.35,0.38,0.36,0.23,0.27,0.55,0.54,0.29,0.19,0.15,0.13,0.08,12
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.36,0.38,0.36,0.22,0.27,0.57,0.53,0.28,0.18,0.15,0.12,0.08,13
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.37,0.38,0.36,0.21,0.28,0.58,0.52,0.26,0.18,0.15,0.12,0.08,14
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.38,0.38,0.36,0.21,0.28,0.59,0.52,0.25,0.18,0.15,0.12,0.08,15
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.21,0.28,0.6,0.51,0.25,0.18,0.15,0.12,0.08,16
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.21,0.28,0.63,0.5,0.24,0.18,0.15,0.12,0.08,17
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.22,0.28,0.65,0.5,0.23,0.17,0.15,0.12,0.07,18
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.22,0.29,0.68,0.49,0.23,0.17,0.14,0.12,0.07,19
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.22,0.29,0.69,0.49,0.23,0.17,0.14,0.11,0.07,20
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.38,0.36,0.22,0.29,0.71,0.48,0.23,0.17,0.14,0.11,0.07,21
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.23,0.29,0.73,0.47,0.23,0.17,0.14,0.11,0.07,22
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.23,0.3,0.74,0.46,0.23,0.16,0.14,0.11,0.07,23
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.23,0.3,0.76,0.45,0.23,0.16,0.14,0.11,0.07,24
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.23,0.3,0.77,0.44,0.22,0.16,0.14,0.11,0.06,25
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.23,0.3,0.76,0.43,0.22,0.16,0.14,0.11,0.06,26
25,ÂÌ— ç«Ì,«—œ»Ì·  -25,ÂÌ—,1374,75,1575,38-04-55,48-30-28,19-093,0.39,0.37,0.36,0.24,0.3,0.74,0.42,0.22,0.16,0.14,0.1,0.06,27
